Order ID,Order Date,Category,Sub-Category,Sales,Profit,Region,Customer Segment
aca65492-95a9-4dd7-bd8f-a26f1f16de17,2022-04-05,Clothing,Pants,337.71,68.19,Europe,Returning
b39a442b-0d92-4c7e-b78a-2037bd46ebd5,2024-03-04,Footwear,Heels,413.33,151.67,Africa,Loyal
bd8c6f4f-8fe2-45b1-a4e7-23838429e12c,2022-11-15,Clothing,Jackets,77.48,18.3,Asia,Loyal
acf96a12-e522-466c-b93a-26ee22eb4a7f,2024-02-09,Footwear,Heels,156.57,10.41,Europe,Returning
a0d44d24-4d07-4581-a79f-5df0da2d6df9,2024-09-20,Accessories,Scarves,340.9,119.99,Africa,Loyal
01a6c260-efc0-4273-bd39-7fe7b819b15d,2023-04-28,Accessories,Bags,98.19,32.83,Africa,New
1d5d8f65-3361-4134-b012-00ab9fa87040,2024-01-24,Accessories,Belts,429.63,158.97,South America,Returning
e14110b6-9a92-4655-a72c-74820002572a,2022-04-15,Clothing,Dresses,147.34,53.98,Africa,New
344c96cc-3f48-45f0-98cc-0e298513176c,2022-07-08,Clothing,Dresses,173.92,42.32,North America,Returning
817c6779-d52d-4f91-864f-e16479472ea4,2022-06-10,Clothing,Jackets,44.24,2.89,South America,New
1f2f087d-ed11-4faf-8e3f-49126405d362,2023-11-21,Accessories,Scarves,365.78,75.19,Europe,New
2f1d80ea-fb91-4b90-bbd5-0aeb679111dd,2023-04-11,Footwear,Sneakers,143.02,16.68,Asia,New
42a1279b-8bf5-4aed-9904-b887d77b03b3,2022-12-31,Footwear,Sneakers,341.58,17.13,Africa,Loyal
a87d2106-dbfb-4ea4-b06a-d042ae6b0455,2024-08-09,Footwear,Sneakers,406.83,31.63,Middle East,Returning
a2ddd15a-2570-46e8-aeae-bb601f89cec2,2024-08-16,Clothing,Jackets,111.92,20.73,Africa,Returning
be9e01a9-d18c-4fde-a445-8bad2f4f914c,2022-02-03,Accessories,Belts,252.73,44.04,South America,Returning
bdddbd36-82f2-459e-abb7-f1463d9d542a,2024-10-18,Accessories,Scarves,173.94,67.38,Middle East,New
7affd9bd-79e5-4450-b34a-34a88bf349a3,2024-12-22,Footwear,Heels,327.96,19.09,South America,Returning
f58703c5-199a-43da-aae3-9bc04a1954ec,2023-03-27,Footwear,Heels,226.48,80.68,Middle East,New
467248f6-aaee-4d68-9e09-f48e7e32e5d0,2024-07-03,Footwear,Sandals,164.7,13.69,Africa,Loyal
1b7a5c94-ccc3-4f70-b299-5e1862c526ab,2023-08-31,Clothing,Dresses,384.02,100.65,Europe,New
25ee3dfd-6cc1-4a4d-9041-1dec6ab9ba0f,2023-12-22,Clothing,Pants,293.75,20.2,Europe,Returning
907001b6-1ec0-4c35-b503-5829488e5bd8,2022-02-13,Clothing,Dresses,87.44,23.42,Middle East,Returning
08b9b2e9-4d81-4859-949e-24ad02d22ee7,2023-08-28,Clothing,Dresses,119.76,27.12,South America,Loyal
9eb03954-a83d-42df-a4aa-212aa68213c7,2024-09-29,Accessories,Bags,281.54,42.01,Africa,New
5acf614a-e834-4b5b-a879-c9a60ae9eacc,2023-11-22,Footwear,Sneakers,475.24,163.89,North America,Returning
75566ff1-b91a-4e28-a1e6-8d3577c8c297,2022-08-05,Clothing,Jackets,366.74,28.35,Africa,New
5b9559d0-2887-4d02-bb54-35ba0255b13b,2023-03-07,Footwear,Heels,70.94,15.78,Asia,New
35f5afea-80d2-457b-9c6b-f2c8db184d46,2024-02-17,Clothing,Dresses,97.14,38.12,North America,New
63fff4b5-866a-4c09-b4cb-22f4e70d8d07,2023-06-26,Clothing,Pants,96.09,21.2,Asia,Loyal
26c25405-a7ea-42f0-acab-d3d710116af4,2024-03-07,Clothing,Pants,194.78,53.33,North America,New
56dbc7ac-902a-43ae-b81e-1682a7eb4008,2023-07-01,Clothing,Pants,81.94,16.44,Europe,Returning
23d99d90-c964-4746-9bd1-65a3b716307d,2023-12-15,Clothing,Dresses,151.86,54.78,North America,Returning
4d8cd019-a88f-485a-833a-402ec8f3332a,2023-03-09,Clothing,Jackets,39.48,14.6,Asia,Loyal
a5278097-d6de-4902-aa89-7692117637b2,2023-09-04,Accessories,Belts,419.84,64.72,North America,Loyal
9b1872ac-78c4-427f-b66a-015b6063cb32,2024-01-22,Clothing,Dresses,398.86,24.3,Europe,Loyal
ed6ae39f-b560-4484-9377-49f62e2d0681,2024-10-20,Clothing,Pants,484.1,113.43,Africa,New
425ca2e3-8682-462f-a8ae-013ac6807bb4,2024-02-27,Footwear,Heels,165.57,29.29,Asia,Loyal
f487a21f-96bf-42dd-92f6-af5ab2a0f851,2022-07-21,Footwear,Sandals,51.87,20.55,Asia,Loyal
d4736d37-9e12-47cf-95a1-5905591cc4b6,2024-06-21,Footwear,Sandals,38.86,10.85,Asia,New
da1eb729-078e-4e4e-8b80-79d7114c440d,2023-09-20,Footwear,Boots,232.51,88.85,Europe,Returning
1b314321-aa4e-4b03-98b6-dfc73b50f94f,2022-09-05,Accessories,Bags,138.08,32.62,North America,Returning
52db575a-79f6-43e8-ade8-1084ef29f413,2024-02-15,Footwear,Heels,251.53,74.45,Middle East,Returning
ead217d1-cefd-4dee-8590-f851fb385671,2022-12-26,Accessories,Jewelry,52.64,6.2,Asia,Loyal
2c8b2151-e179-4fcd-a658-eb6a1afd943c,2023-01-03,Clothing,Jackets,122.99,37.92,Africa,Returning
ec20d201-6b88-4cd0-b92b-7b46c17d049c,2023-08-20,Accessories,Jewelry,110.79,27.78,South America,New
1d4e2772-401f-45a6-9ca5-b74f0fda6ca4,2022-04-10,Accessories,Bags,123.32,43.36,North America,Loyal
7108022a-12a8-4ff7-bffb-bc83d8c80184,2022-02-28,Accessories,Jewelry,472.25,109.31,North America,New
078aa79e-d736-4320-a19c-7caf9b45c430,2023-08-05,Clothing,Dresses,189.11,24.95,Africa,Returning
73131038-b2df-4075-9b8f-abe952377d88,2022-09-28,Footwear,Heels,43.89,6.32,Middle East,New
92e33940-a32c-4e99-bd26-a41b221a7c4e,2023-08-10,Clothing,Jackets,334.03,79.09,Middle East,New
7db8ed71-40a3-423b-b21a-92403321cbb0,2024-05-14,Clothing,Pants,473.14,89.28,South America,Loyal
33815e0d-39ba-443a-893d-269eadc90caa,2023-11-11,Footwear,Boots,353.05,78.12,Middle East,Returning
cf052461-874d-44a6-9057-ab856f1ec0de,2022-09-09,Footwear,Sneakers,266.04,38.24,North America,Loyal
a10db956-0634-4af6-9505-06dd16054b9e,2022-10-26,Footwear,Boots,238.38,51.2,South America,Returning
cf5cbd7f-0882-4d14-b41b-2c0918a0f6c0,2024-11-04,Accessories,Scarves,359.19,136.21,South America,Loyal
c63e23bf-5c0c-409c-8157-2a56e4aeb85f,2022-08-07,Accessories,Scarves,178.07,11.53,South America,New
126c4e50-dd4f-4af2-8bec-b8cc917bc866,2023-09-26,Footwear,Heels,258.22,62.12,Europe,Returning
f52eaf63-badf-47a8-aeaf-39512f701b32,2023-06-14,Accessories,Bags,100.85,31.88,North America,Loyal
d5185b72-30ac-4fda-bf05-5b1087352231,2024-09-24,Footwear,Sandals,492.77,187.76,Africa,New
8037b969-7946-4eae-93dc-00ee9203c5d2,2022-11-19,Accessories,Scarves,114.61,40.84,Europe,Returning
8f06c963-e656-44ac-9e54-a1755b429d0e,2023-07-01,Footwear,Sandals,358.16,74.8,Africa,New
6d7168e9-705a-401c-9131-0c8bcd35637c,2022-08-03,Accessories,Jewelry,279.49,97.08,North America,Returning
91b3f921-1224-415f-9fbc-f340604948be,2024-08-29,Clothing,Dresses,250.46,45.24,Middle East,New
4c589a8e-846a-4a71-884a-89b8208fae02,2022-05-02,Clothing,Jackets,256.76,64.88,Asia,Loyal
0d2dba72-3b06-4d82-bfab-9b071e307f10,2022-06-06,Clothing,Tops,110.76,40.46,South America,New
39597465-05c5-4810-94b7-28fa8a60b332,2024-07-23,Accessories,Bags,343.61,93.34,Asia,New
63f2fc26-405a-4f9e-9401-8a45ec1a1adc,2023-03-27,Footwear,Sneakers,67.76,17.72,North America,New
df18e065-df58-44d5-9165-5b1e5b9facde,2024-12-28,Footwear,Sneakers,78.06,6.05,Middle East,Loyal
88cfffa2-1324-47ee-89be-e3ddf7d65f6a,2022-09-03,Clothing,Pants,273.11,52.16,Europe,Loyal
ee8b09a3-848b-4725-9a6b-00603dcc4915,2024-06-12,Accessories,Scarves,302.63,24.58,South America,New
9e5f8378-6633-427e-8fee-ea91800314a8,2024-08-07,Clothing,Jackets,226.87,25.22,Asia,Loyal
1c6244f4-e44d-4dc2-b290-88928bc2d46d,2022-03-29,Footwear,Sneakers,493.81,121.68,North America,Returning
fc24a159-eada-4885-afda-70bf78920f72,2024-06-24,Clothing,Pants,349.97,57.36,Asia,Returning
568a220d-0843-480a-87ac-a3fea73a366e,2023-02-13,Accessories,Jewelry,65.47,25.64,Middle East,Loyal
e355ce16-55a4-4eab-b354-b4be42c91aaf,2023-10-17,Accessories,Bags,157.4,31.22,South America,New
d11756d5-8c0d-4a8b-b448-a24723a86b61,2022-04-03,Footwear,Sneakers,331.93,19.47,Africa,Loyal
e98dc5f7-a9d0-4567-81e1-58aaec96af27,2023-05-28,Clothing,Pants,408.92,97.24,South America,Loyal
ce3fde9a-12aa-4ab4-be59-a0d13c5168b0,2022-04-07,Footwear,Heels,153.54,10.99,Middle East,New
d5c2c94d-b3fd-42b8-9c29-1269e781c4cc,2024-05-25,Footwear,Boots,98.0,35.6,Middle East,New
f32d2812-121d-47ac-bb26-7d27588955c0,2022-02-24,Footwear,Heels,349.29,48.02,Asia,Returning
edeac5b8-9cc8-42cd-bd42-11d1992033eb,2023-10-09,Clothing,Pants,51.49,15.02,South America,Returning
f2546c17-7a90-4486-8d2a-3484e3346bd8,2022-05-06,Accessories,Bags,294.76,56.47,North America,Returning
1aa3c18e-0aaf-4962-b92c-23e3454009f2,2022-07-21,Accessories,Scarves,194.53,24.49,Asia,New
a67c7bd7-39a9-48a9-81f2-5a737f20f661,2022-02-25,Accessories,Belts,341.41,133.06,Middle East,Loyal
c8132025-4dac-433c-ba43-82176e77cdd3,2023-06-29,Footwear,Heels,104.34,27.02,North America,New
06bf1fb7-0e2b-48c9-ae66-2c46057d4e28,2022-12-20,Clothing,Dresses,223.61,46.14,Europe,Returning
611f98ef-dc3c-423a-9bae-fd9e88c06786,2022-11-01,Footwear,Heels,141.99,48.11,North America,Loyal
8d70600f-04a1-4d66-bce8-8f22af001605,2024-11-25,Accessories,Scarves,252.92,60.75,Middle East,Loyal
60920068-c403-4430-a31a-9c3c0d591303,2024-01-20,Accessories,Bags,166.29,18.9,Middle East,Loyal
6d44f723-b38a-4f82-ae02-0a88200f8ed9,2024-12-16,Footwear,Sandals,61.24,18.37,Europe,Returning
1e34c29a-701d-4db0-9d96-dc532344ec54,2024-05-03,Footwear,Sandals,114.19,33.29,North America,New
5a0ed9b7-5e22-47d4-a74f-232bfb876271,2024-08-14,Footwear,Sandals,207.38,40.55,South America,Loyal
0ed40264-eb06-4b1e-afc0-174f57d714f1,2022-10-28,Footwear,Heels,245.21,43.82,Europe,New
02929d3d-96af-428a-978c-b5a03b668afa,2023-01-05,Footwear,Sneakers,68.3,10.82,Middle East,New
e369f1c0-c0a8-4dbd-bf5a-910f69bea8c9,2022-12-19,Accessories,Belts,338.59,95.83,Europe,New
cd409bc9-fdae-4920-8bb8-382f916ba250,2024-04-12,Clothing,Pants,157.39,33.21,Middle East,Loyal
d007fd07-3ffa-4a11-b846-9295df8db157,2022-01-24,Footwear,Heels,112.85,13.95,South America,New
704532d5-2070-43f0-8e80-ea41139cd2b0,2022-03-30,Accessories,Bags,31.06,11.3,North America,Returning
5983ce94-506a-4dd3-8b31-324f485835db,2022-10-08,Accessories,Belts,121.14,15.7,South America,Returning
ff82bf84-3e86-4c14-a3f2-df80a7bbc612,2024-07-24,Footwear,Boots,154.21,14.59,North America,Returning
7a8c2c36-65d7-4163-9b2a-eea621351574,2023-03-31,Footwear,Sneakers,326.85,24.94,Europe,Returning
138d8006-13a9-4a92-a816-4d181f540e96,2024-10-18,Accessories,Belts,84.42,23.27,Middle East,New
7eb3aefc-34b3-4dcb-8b2c-65b5f0390686,2023-01-24,Accessories,Bags,183.04,54.51,Africa,Returning
3864bf75-dbd7-44b4-aa44-0cc9e5cbbf13,2023-07-09,Clothing,Tops,287.56,40.15,Asia,New
5def5cc2-f101-4bfe-8d7e-fc8eb68ff0dc,2023-11-21,Accessories,Belts,332.4,30.15,Asia,Returning
3e84455f-a755-4468-9e74-e1224aed4cc8,2024-05-06,Accessories,Belts,277.48,56.33,Asia,Returning
b2a12a55-51a0-4d7c-847d-30b8e49a3cd9,2024-03-29,Clothing,Jackets,148.58,38.84,Africa,Returning
58bd19da-0dd2-4843-9ab8-873380e1cc41,2024-04-21,Clothing,Jackets,438.24,175.13,Middle East,Loyal
7c781b98-9f32-4d3e-b358-206db49bc1ef,2023-10-01,Clothing,Pants,311.73,59.74,North America,New
231b0c86-e97c-4ea5-b41c-2d1014150ad9,2023-03-11,Accessories,Scarves,128.1,17.93,Africa,Loyal
8d8f2868-bded-49cc-8e10-7ed63b046707,2024-03-20,Clothing,Jackets,250.14,44.66,Europe,Loyal
d0fe42af-b993-4041-9f54-f3321f6c6a86,2022-11-24,Accessories,Belts,458.63,82.05,North America,New
b2c68986-3c2f-4b76-ba58-4a4b092e9fab,2022-08-09,Footwear,Sandals,199.25,36.71,South America,Returning
f3fac150-7429-4f81-83a2-15ffa660604f,2023-11-15,Footwear,Sandals,421.58,117.1,Asia,New
08a43ec0-d619-48aa-bfb8-66b205733d10,2022-06-27,Clothing,Pants,314.8,52.56,Middle East,Returning
4ce7db3f-6259-46cc-9696-e8334728ddf6,2023-02-24,Accessories,Bags,412.59,26.17,Middle East,Loyal
9c186d49-dac5-409e-8772-9adf0f49d01a,2022-05-12,Clothing,Pants,437.98,100.5,Europe,Returning
61f14c98-dcde-4dc8-84d3-40e87ecfbfc6,2023-08-20,Footwear,Heels,211.16,47.3,Africa,Loyal
34aababd-3975-4433-8b5e-d14871ab4711,2023-08-21,Accessories,Bags,340.36,18.54,North America,New
88516447-6e5b-4598-a8f0-e3e02f369832,2023-08-13,Accessories,Belts,438.34,90.46,Middle East,Loyal
8aa2f756-0803-4d31-8e1e-2f3da91022b8,2022-03-23,Footwear,Boots,184.62,18.16,North America,Loyal
9bd65690-e8f9-4c88-86a7-6b07efede7bb,2023-06-25,Accessories,Belts,230.94,51.66,Africa,Returning
43355860-e84e-4da0-9402-2243ec35fb0c,2023-06-07,Footwear,Heels,213.75,61.46,South America,Loyal
5748218a-0700-4750-81db-480a376f6fff,2024-07-07,Footwear,Boots,222.03,85.81,North America,Loyal
c8594dfb-6d73-4d1d-9da1-497a6f1f9af1,2024-08-23,Clothing,Pants,307.65,102.33,Asia,Returning
635b36bd-8da4-4fbe-9bf5-3332ceb18cd3,2022-03-30,Accessories,Scarves,72.49,13.7,Africa,Returning
f01f333c-fdab-4afa-9bc7-945d499441c5,2024-11-19,Accessories,Scarves,181.69,45.3,Africa,Returning
b81ed083-9296-44b5-ac80-73b776a81a27,2024-04-10,Footwear,Heels,433.33,33.55,Middle East,Loyal
299ccd73-4295-45c9-84d7-7929c4ddfe54,2024-06-01,Clothing,Jackets,54.84,19.06,Europe,Returning
ecb697a2-fe1b-43e9-bee1-dc6577a319c6,2023-08-16,Clothing,Pants,122.17,34.7,Asia,Loyal
47dbf6a2-03e3-4f78-a85f-da5521c268f3,2023-01-06,Accessories,Belts,280.58,95.82,North America,Returning
ffb1c192-15e5-4e78-863e-9bb3f37296a2,2024-11-26,Accessories,Jewelry,80.04,7.64,North America,Loyal
56688530-4bbb-4e9a-8af5-3d42c5767c74,2023-01-24,Accessories,Scarves,287.27,109.52,Europe,New
46368d12-9d94-413f-89e2-18a7650495b5,2024-06-06,Clothing,Pants,219.2,36.04,North America,New
c84d16c0-4021-4347-a8c3-4b2544cca057,2023-07-16,Accessories,Jewelry,311.21,116.91,Europe,Loyal
0328a80d-9ba5-458b-8585-36b7cf6d2a9d,2024-10-11,Accessories,Bags,421.73,168.03,Asia,Loyal
522c5c44-a928-45b2-9185-5abd4e90ae4a,2022-07-13,Footwear,Sandals,30.83,2.76,North America,Returning
76751903-719d-422f-adc4-d065d8fbd542,2023-02-15,Footwear,Boots,312.54,105.39,South America,Returning
09791408-7768-4441-8245-59a5709de505,2022-01-27,Accessories,Scarves,156.92,20.98,Asia,Loyal
8e7de390-d825-4478-a343-21bf7aeee7df,2023-07-12,Accessories,Scarves,397.75,27.74,Middle East,New
f057712b-945e-487f-8eff-6a6b689ab92d,2022-12-05,Accessories,Scarves,197.3,44.79,Africa,Loyal
8d2bb00b-9c3e-4d79-a5a4-b1b446c524a5,2022-05-04,Footwear,Boots,288.97,88.14,Europe,Returning
2e07a11f-70c0-44f6-9065-2764f40b0779,2023-05-03,Accessories,Bags,190.33,50.33,Africa,New
42714418-46b1-454a-8967-82fbc4170ebd,2023-02-05,Clothing,Tops,300.98,72.74,Asia,Returning
2cabb9ad-a15d-47c4-ba38-204b2091a706,2024-02-08,Footwear,Sneakers,327.43,46.1,Europe,Loyal
0cb140ed-a7ee-4f23-9e31-ecfddf0987e9,2022-08-17,Footwear,Boots,60.63,5.56,Europe,New
2f2b5e31-09db-40a9-a793-eb811d4c5eb7,2022-12-28,Clothing,Dresses,127.8,28.76,Europe,Loyal
9473b7cd-70b8-4530-9c4e-557f81b85934,2024-11-29,Accessories,Belts,423.41,125.1,Middle East,New
3a5b171c-b7a4-4108-8dac-20f90abd99fd,2023-05-08,Clothing,Pants,398.74,68.92,Europe,Returning
42516974-fdf1-4205-b6ec-b84ef3a2dc1d,2022-04-05,Accessories,Bags,214.23,40.23,Africa,Loyal
db847c06-d84d-4427-adaa-d2f90420521e,2023-02-04,Footwear,Heels,112.1,8.01,South America,Returning
99bf88ed-0b73-4040-b7e3-c6158a5a5d57,2023-07-03,Accessories,Jewelry,303.64,120.31,Asia,New
81c6af40-13d5-4c4f-9bf2-235c5987e1e6,2022-12-31,Clothing,Dresses,100.08,6.64,Africa,New
3caaa31e-13d3-4726-82d3-39481cf98855,2023-11-21,Clothing,Dresses,394.18,54.56,North America,New
d44260d2-5f11-4839-9203-7fc25366e938,2022-11-13,Footwear,Boots,418.23,123.95,Europe,Returning
6d2d7cb9-a452-4559-9246-d2a56a7cfd08,2024-11-23,Accessories,Scarves,473.92,91.53,North America,New
9b622c0a-5398-4922-8652-62a224a0db6e,2023-03-16,Footwear,Sandals,337.75,71.84,Middle East,Loyal
e5bb7f3b-687b-43ce-b9a0-13be55c1a0d9,2023-07-14,Footwear,Boots,322.68,66.91,South America,Loyal
f9375fff-f146-46f1-b87e-d06b5fed5cb7,2024-10-09,Accessories,Belts,110.54,25.18,Europe,Returning
5e4908c8-290a-42d2-87f9-ee879f35e95d,2023-04-02,Clothing,Dresses,273.72,91.34,North America,New
e9707c9e-266a-4b90-ae28-b2f44a76a0ea,2022-03-11,Accessories,Jewelry,373.05,105.32,North America,New
362387b4-9be9-4c86-9b32-06f006897b1c,2024-07-07,Footwear,Sandals,74.43,22.49,Africa,Loyal
bdf68eb0-c7e7-4797-b73c-91ca82c3892b,2023-05-02,Clothing,Dresses,260.15,94.42,Africa,Returning
5813d72f-b67c-42ac-94dc-4c97c8914d99,2024-02-29,Accessories,Scarves,461.54,31.99,South America,New
0858714d-952a-4d00-94aa-826d60fba34c,2022-11-30,Clothing,Pants,413.91,26.16,Europe,New
c33a8761-618f-478a-a66b-4b6db9ec28ff,2024-10-17,Clothing,Dresses,196.24,47.06,Europe,Returning
f5687574-13ca-4eb6-b486-a2511414f827,2024-10-05,Footwear,Boots,91.09,28.35,South America,New
930e7347-ff70-4baa-80e5-1b3d90be35ee,2022-12-15,Accessories,Scarves,24.01,2.62,Europe,New
89f9c43e-6b07-4c79-bbe4-3aa78c58fff0,2024-09-06,Accessories,Belts,298.78,89.64,North America,Returning
cc5732f2-871b-4b1f-a0e4-0a11d8fbfda5,2022-07-08,Clothing,Jackets,459.99,136.58,South America,Returning
86423a80-a8c1-4f22-b8ea-904d9b6b0992,2022-03-21,Footwear,Sandals,342.45,64.39,Asia,Loyal
31ed10f5-44e9-48ac-9122-f00170e68474,2024-03-19,Clothing,Dresses,20.62,1.9,South America,Returning
5424aae4-3e78-4f27-a93b-da3b4b0653e2,2024-06-12,Clothing,Pants,276.59,79.19,South America,New
5ca9bc53-fa3b-4921-8484-4743cc8ba760,2023-01-13,Accessories,Jewelry,220.38,67.38,North America,New
f8ef0017-bf89-444e-9097-ce4674b0b243,2022-12-25,Clothing,Dresses,270.49,20.55,North America,Loyal
bb98abdf-71ec-42ad-bdb5-38c9b16d3da7,2022-06-29,Accessories,Scarves,112.17,38.59,Middle East,Returning
8f7a1e43-5a1b-49db-9466-91895ca43e71,2023-09-29,Footwear,Sneakers,367.96,133.63,North America,New
a740a142-5cbf-4ee6-aa25-8d831391d18a,2024-02-25,Clothing,Jackets,76.43,30.31,Europe,Returning
c94b3a6f-72ef-417e-baf8-34f29aef9aec,2024-01-23,Accessories,Scarves,120.52,6.52,Middle East,New
d3a81c4f-d3ec-4562-91c0-69ee3ad1c48f,2023-10-13,Clothing,Jackets,498.76,74.0,Europe,Loyal
c6c55054-3eb4-4527-89a1-321decfbc936,2022-07-14,Footwear,Sneakers,340.65,38.1,Africa,Returning
235d2722-aa78-48aa-95b2-868bac92275a,2023-09-26,Footwear,Sandals,298.51,109.38,Europe,Loyal
57713fff-4971-4ec3-8bbd-373242a1a429,2024-07-29,Footwear,Heels,173.69,49.43,Middle East,New
6bc822f4-6893-438a-94dd-93141e32e3e1,2023-05-03,Footwear,Sneakers,110.19,29.61,North America,New
7e83e815-9375-4195-a5fd-72f4fbb61ff7,2024-02-24,Accessories,Bags,181.5,22.49,Asia,Loyal
e65e0ac3-32b6-4533-85cc-0fb0e1a62208,2024-09-09,Footwear,Sandals,170.33,19.18,Africa,New
2ab18038-03f8-4c7b-b43d-e03ae05c1fb9,2022-10-07,Clothing,Pants,452.92,85.61,Europe,Loyal
8df8dff9-c3f8-4f2d-836c-9e186b2b0c27,2022-07-07,Accessories,Belts,137.73,28.5,South America,New
de94da10-205b-4db8-99da-d534be2badee,2023-12-31,Accessories,Scarves,173.86,53.99,Europe,Loyal
b0a6e457-0620-4f4a-ae71-8848d577c131,2022-02-22,Accessories,Scarves,486.19,98.85,North America,New
83d04bac-21e3-4238-92b1-178bfd6c47e3,2022-09-17,Accessories,Bags,433.3,107.48,North America,New
6c1fb2fc-e77d-4bec-a35b-729ceb2ae08b,2024-04-02,Footwear,Heels,95.47,27.85,Europe,New
8e93abd2-b269-4b43-a6fe-47b320a0c244,2023-07-05,Clothing,Tops,266.45,74.0,Asia,New
5639117a-1e78-4a02-8b1b-bb3ab6448d24,2023-01-11,Clothing,Jackets,447.05,91.27,North America,New
1b96ee81-9ddb-4fea-9bd7-871c976b1a33,2023-06-07,Footwear,Sneakers,452.57,141.53,Africa,Loyal
5ade80d4-ebb4-4c9e-bd1e-9dd812e1725b,2022-03-12,Clothing,Tops,254.53,66.46,South America,Returning
73230f23-a17e-44b0-a8ac-039ce921f231,2023-11-29,Accessories,Jewelry,176.28,69.5,Europe,Returning
b33aa6b9-7a23-4f3c-81f6-028b4a0efbe5,2023-11-08,Footwear,Sandals,340.33,22.24,Asia,New
c415ac73-b944-4469-aef6-a152bbc2ede6,2022-07-29,Accessories,Bags,176.78,47.41,Europe,New
8266557c-efc6-4c4c-91f2-789bea956113,2024-07-04,Accessories,Belts,47.04,2.75,Middle East,New
97f31baf-01fe-4d86-a545-fcc626fa466b,2022-05-11,Footwear,Boots,236.01,39.28,South America,Loyal
741a5b09-a63f-43ea-ac85-2cc75eb00e6f,2024-07-10,Accessories,Belts,230.38,32.7,Asia,New
82380358-2d3d-4b8a-b047-3d9d520826b8,2023-08-13,Footwear,Heels,99.06,28.85,Africa,Loyal
18ce58d1-c5e3-4e15-b1dc-527047802d60,2024-07-02,Accessories,Belts,266.99,32.05,North America,Returning
0c5c9940-5753-4534-be48-7b1c4c1f088f,2022-12-27,Clothing,Pants,173.4,44.59,North America,Returning
946f9f07-8673-473a-a5b5-8f3084868583,2024-05-26,Footwear,Boots,54.67,5.55,Middle East,Loyal
49069da9-6d3b-467c-ad94-4378d814abe0,2024-02-29,Clothing,Tops,55.16,18.44,Middle East,New
2daca88b-c1de-4d58-918e-58fd62524390,2023-05-17,Footwear,Sneakers,381.16,119.55,Middle East,Loyal
bc106ec9-f1ee-4895-9061-76b30abc36fc,2022-08-11,Accessories,Bags,363.84,103.43,Europe,Loyal
933c3b76-473b-4cd4-84e6-078f6e37b721,2022-11-24,Footwear,Sneakers,248.96,68.41,Asia,Returning
48e80f79-58eb-4462-9976-a39a507a61a9,2024-08-14,Clothing,Dresses,38.41,10.28,Africa,Returning
7c9428af-461a-4f63-89b0-16e51e595d1f,2022-09-15,Footwear,Heels,393.38,88.56,Africa,Loyal
49d9bf73-2b58-4b3f-a2a6-3e3c3940093a,2023-11-13,Footwear,Sandals,191.61,28.19,North America,Returning
1b2aa4e4-c0e3-44e7-9b2d-f807fd225cba,2023-02-08,Accessories,Bags,328.54,96.09,North America,Loyal
1891e25c-2418-47fd-8754-3604aa9b64ba,2022-12-26,Clothing,Pants,438.06,74.39,Europe,Returning
c13ed0d3-823a-4b12-96ba-f0f28d5a9549,2022-11-18,Accessories,Belts,389.49,96.0,Europe,New
0a2cbb1b-e70c-4274-9930-300a07006af3,2022-09-20,Accessories,Bags,443.76,104.17,Europe,Returning
01b4cdfc-31f4-46ea-8c8a-bd6989b4db80,2024-04-18,Accessories,Bags,268.46,67.72,Asia,Loyal
5e9a35cf-0699-476d-9288-b06ad51f03b1,2024-01-29,Footwear,Sneakers,379.67,147.18,South America,New
9237e145-f2a8-4faa-b11a-31f5482680f9,2022-11-12,Footwear,Boots,55.31,3.8,North America,Returning
204d3f55-8559-4d77-b1e0-07b0bb6a3647,2023-10-25,Accessories,Belts,470.02,110.67,Europe,Loyal
b75c3825-1c0f-487f-ab01-bba74b814a84,2023-12-07,Accessories,Jewelry,315.15,68.97,Africa,Returning
7e45fee4-6ea8-4b32-a38d-9fb071c487bc,2022-07-06,Accessories,Jewelry,64.96,20.71,Middle East,Loyal
fe3a4f96-2306-41aa-9d50-0d6b163cb529,2023-02-13,Accessories,Belts,378.67,60.24,Europe,Returning
f7eba7e9-1dd0-4ec8-ab30-f1b1bb4c5947,2023-03-09,Clothing,Jackets,166.99,57.32,Europe,New
cb170945-be88-48e4-943d-bd6ccdbb6c1f,2023-07-04,Accessories,Bags,54.73,19.61,Asia,Returning
281f45ff-53bd-4b05-9308-9f8bba345e82,2022-12-12,Clothing,Tops,143.2,36.88,Europe,Loyal
a170920c-7416-486b-86af-040d55d8a81a,2024-02-27,Accessories,Jewelry,469.28,134.84,Africa,New
b4f17ca9-12f7-46d1-86ec-757fac0d8818,2024-03-07,Footwear,Boots,218.93,63.78,North America,Returning
09d1c11f-ecbb-4aac-a46b-f89a5097621a,2024-12-04,Clothing,Pants,185.11,27.22,Asia,Returning
cb508544-b481-4cde-aeaf-ab5619b65b6b,2023-11-05,Accessories,Bags,498.41,155.89,North America,New
8ee43f7f-d768-4657-b0bd-f7be51497675,2024-03-20,Clothing,Jackets,329.47,57.44,South America,Loyal
091f73f3-a046-44d3-a0a8-a8afd66f3fff,2024-10-24,Accessories,Bags,43.6,2.65,South America,Loyal
230a37e5-3ef4-43df-820a-5c40a095c0d0,2024-09-12,Footwear,Heels,286.01,90.58,Asia,Returning
385fa73d-f173-46d5-9f42-eabd604f3c8d,2024-06-29,Footwear,Boots,277.94,95.69,Asia,New
